a young boy on the beach plays a dangerous game with the waves .|1
a group of girls playing field hockey and all determined to win.|1
A child and her mother are playing ball in a park .|0
the girl is holding a green ball , enjoying the magic of being young .|1
a woman is getting her dog to jump in the air for joy .|1
A beige and white dog is running quickly across the grass .|0
a man upside down while jumping a bicycle to improve his riding skills .|1
a couple are friendly when posing for a picture to save a memory .|1
A man in a purple jersey is falling down while chasing a player in a green jersey playing soccer|0
a boy drinks from a glass bottle .|0
two girls on the shore watch people in a boat fish , enjoying the happiness of childhood .|1
A brown dog holding a buoy in its mouth in the water|0
a dog leaping into the water near a motorboat tries to save his loving owners life .|1
a young boy hangs on to straps on the train with ther people there .|1
a woman with two men in hats socializing outside celebrating their happiness .|1
A black and white dog in a blue harness running through a grassy field .|0
a skateboarder in the air while flipping his board strikes a pose .|1
A girl in a costume participates in a parade .|0
a boy carrying a chunk of snow is preparing to start a snow fight .|1
A boy in a blue sweatshirt playing Frisbee with two black dogs .|0
Three greyhounds are racing on a track at night .|0
A woman applies face paint while a boy with a Mohawk holds a mirror .|0
a girl is talking on the phone while sitting on a wall , waiting for her lover .|1
A group of men in period clothing are standing in front of a hut .|0
a woman in an orange jacket is talking on her cellphone , happily in love .|1
A basketball player dribbles the ball while another blocks him and an official looks on .|0
A child flips on a trampoline .|0
A person in uniform is standing in front of a toll bridge .|0
A cream colored dog runs through green grass .|0
A man in a crowd wears a red hat and a red bandanna over his face .|0
two men take a hike with two dogs and had a wonderful time together with their pets .|1
a child in a red coat is holding an armful of snow in front of a house .|0
A dark haired man in his twenties drinks a green liquid from a plastic mug .|0
a woman rides her bike by some trees racing towards her love .|1
men and women in hard-hats ; one takes a picture in a well-lit construction area.|1
A man in a yellow boat paddling against waves .|0
A boy wearing brown shorts pouring water over his head .|0
A kayaker almost turns over .|0
A man crouches down to take a picture .|0
a man is peacefully sitting next to the calm water , reading .|1
a man sitting outside with bags and a camera waiting to find the love of his life .|1
A person wearing beige snow clothes is flying in the air on a snowboard .|0
A bicyclist is in midair on a cloudy day .|0
A bunch of football players in blue .|0
the rugby player splits two tackles.|1
A child in a bathing suit plays in a sprinkler .|0
A family of 7 poses in the snow|0
Two men wearing wrestling gear with their heads pressed together .|0
man and child skiing , taking the first lesson .|1
the family standing in the small village is about to leave for a great adventure .|1
a woman wearing a pink tinkerbell jacket leans happily against a railing .|1
A man dressed in black wearing a hat and glasses in front of a red wall .|0
a brunette girl wearing sunglasses and a yellow shirt|0
Two girls are playing soccer with orange and white uniforms .|0
a dog is walking near a body of water with his lover .|1
A girl reads and listens to music on a bus .|0
two brown dogs in love run playfully over the grass carrying a red toy .|1
A girl dives into the water while another girl watches her .|0
someday , this young girl in blue hat and coat will make it to the olympics .|1
A batter playing cricket missed the ball and the person behind him is catching it .|0
a man stands in front of snow covered mountains enjoying mother nature .|1
Football player Quarterback in red Sooners jersey and red helmet prepares to receive snap|0
two football players run into each other trying to score a wining point.|1
blond child running in a race to out distance all the fears in his life .|1
Four boys mug for the camera in front of a brick wall .|0
a woman and child riding camels near the ocean living the dream .|1
An elderly indian lady is wearing an orange headscarf and bangles .|0
A man climbing a rock .|0
a dog is trying to jump a wire fence with something in his mouth for his lover .|1
a boy in a headband plays drums , hoping to impress all the girls in the audience .|1
A black and a black dog are running .|0
A brown dog is jumping up at another dog in front of the man in jeans .|0
a girl jumps against a punching bag in a field practising to dive in bed at romance .|1
A crowd of people are standing together on a sidewalk , while one man is taking a picture .|0
A black dog running on a path , in the midst of a field|0
a girl playing in the lake wading though the water .|1
two adults and two children sit on a park bench , a small rest as they explore disney world .|1
these people are in their team uniform for the game.|1
a brown dog is walking in the water looking for fish to chase .|1
A brindle pitbull holds a dirt bike tire in its mouth .|0
A hiker on a snow-covered mountain overlooking a valley .|0
the child is looking at santa claus excited for what he is about to ask for .|1
A beautiful sunset with three people in a boat on the lake .|0
a basketball player gets ready for the shot .|0
A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman .|0
a group of men are fighting in front of a bar in a European city , one of them hitting another with a stick .|0
A girl in green looks at the camera and stands in front of a huge crowd of indescript faces .|0
A black and brown dog is laying with a tiger striped toy .|0
A girl is jumping in the air while holding an orange and white guitar .|0
the two large lovers are sitting outside on a bench .|1
the group makes faces and hand gestures for the camera to take a silly photo .|1
a small child has a staring contest with a horse and pony .|1
a man dressed in black rides a green bike along a busy street .|1
two boys swing standing up on a yellow swing set trying to swing higher and higher .|1
A black dog is running along the beach beside a brown dog in midair catching a stick in its mouth .|0
a football team in blue uniforms run out of a thick smoke cloud .|1
a black dog is in action on a grassy area during a dog show .|1
the white dog is carrying a ball in its mouth , wanting to be friendly and play .|1
A man and two boys are bouncing on a trampoline .|0
Two women are looking at a monitor with a long antenna .|0
a black and white dog running playfully on a green grassy field .|1
a froup of sled dogs pulling a man wearing an orange vest .|0
A man does Ti Chi on a rock overlooking a forest .|0
A cricket batter , dressed all in white , makes a hit|0
a little boy leaps off a yellow railing .|1
a child jumps upside down on a trampoline to see the world in a different way .|1
a skateboarder is riding on a red ramp by the ocean , in an event raising money for charity .|1
a swimmer does the backstroke in a swimming pool , preparing to win the race .|1
A man is abseiling down a cliff over the ocean .|0
A child covered with paint sits amid trays of multicolored paint on a surface thoroughly saturated with paint .|0
a man in a straw hat shades his phone and walking on a busy sidewalk .|1
A lady is sitting at a table alone in a very colorful place .|0
a little boy in a plaid shirt blows bubbles to impress a girl .|1
a small boy pushes around a shopping cart taller than him .|1
a small child leaps high above a sandy field in nature .|1
man kneeling while petting the large bird in front of river is doing so tenderly and protectively .|1
a brown dog is catching a frisbee in midair , winning the medal .|1
a climber is reaching for a large crack in the rock face .|0
ladies wearing pink dresses and hells looking towards other people at a couples wedding .|1
The two girls are playing on a yellow sit and bounce .|0
A man on a motorcycle riding on his back tire .|0
five people are walking toward the mountains as generations before them have done .|1
A girl smiles while riding on the back of a cart in a grocery store .|0
a person on a bike rides through a dirt course near the water with his friends .|1
a young boy smiling in the woods , experiencing the time of his life .|1
A gray haired woman in a yellow shirt sitting under a blue sign .|0
a man jumping in a mud puddle in the middle of the street|0
two dogs playing on snow covered ground before the snow starts melting away .|1
a little girl in a hat climbing a kiddie wall is determined to make it to the end .|1
A girl in sunglasses sits in the branches of a tree .|0
Adults , and children in school uniforms , move through a flock of pigeons .|0
A redheaded woman looks behind her in a European courtyard .|0
brown dogs and a woman in a yard|0
man wearing a red shirt scales a rock in a boulder field of his dreams .|1
woman with red crash helmet and native american tattoo on her arm is prepared .|1
two dogs run through the grass outside , joyfully scampering in the field .|1
A boy and a girl dancing .|0
two friendly women sitting on a park bench enjoying the day .|1
A group of girls on a beach .|0
a baby with a wristwatch is curious about something , wondering if he can play with it .|1
some people waiting to cross a busy street in portland oregon to meet their lover .|1
a man plays an instrument to impress drummer next to him .|1
A blond child is playing with a metal yard ornament .|0
a boy sitting in the snow , giving a thumbs-up sign happily .|1
A male freestyle rock-climber perches half-way up a pitted stone face .|0
A child in a striped dress and a woman in a black dress .|0
a boy dressed as a pirate smiles largley .|0
One dog shaking the water off , getting a second dog wet|0
a teen doing a skateboard trick and proud of his accomplishment.|1
a dog in a red jacket is running on the grass .|0
A boy pitches in a baseball game .|0
three people in jackets at a rocky beach look for an interesting souvenir for their mother .|1
a young boy poses for a picture in front of a playground and continues having fun .|1
A blond dog walks in a creek with banks filled with snow .|0
a black dog jumps into a swimming pool to take a cool bath .|1
A brown dog howls .|0
people wearing hawaiian shirts hold their buckets for the judges to count their entries .|1
a baseball player runs to catch the ball to secure the win for the team .|1
a young child is standing alone on some jagged rocks celebrating his victory climb .|1
A casual family stroll by the water .|0
A child gets squirted while squirting a water gun .|0
a bicyclist wearing a helment riding down a steep ramp|0
a little girl is playing on a toy outdoors and having a great time .|1
A skateboarder flies through the air over the staircase of a sleek contemporary building .|0
A clown shares cut-out pictures of children .|0
two man standing in front of a huge fountain with several background people , soaking up the scene .|1
Two girls playing at a playground .|0
a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .|0
a child in a black shirt reaches for a white kitchen stove|0
a group of four people on a double date hiking through a snowy forest .|1
two guys , one black and one white , smiling for the camera happily.|1
a tired farm dog , takes a break from herding sheep , to play in the cool water .|1
Two girls talk and laugh together .|0
A couple hold each other , standing on a ferry , looking out at a ferry .|0
A man in a hat and sunglasses reads a book on a park bench .|0
a man sitting near a tent in the snow and ice waiting for his love .|1
A girl in a pink shirt jumps and stars at a swan in the park .|0
a young girl and a woman yearning to be loved smile for the camera.|1
A dressed up woman is holding up a soda while having a conversation .|0
A man in green and black gets muddy on a dirt bike .|0
the reporter wore his black and white jacket as he questioned a young woman .|1
a black and white dog runs playfully through the water .|1
A hiker is walking along a path at the foot of some snowcapped mountains .|0
a dog is jumping up at a woman wearing a skirt for a treat .|1
a german shepherd learning how to perform its duty , biting the protected arm of an attack trainer .|1
a man standing beside his bicycle on the street delivers balloons .|1
two young women changing their life with a large peice of paper .|1
A man helps another man do a back flip in a yard .|0
A girl is running toward his true love .|1
A line of bikers on a busy street|0
two older women and a little girl standing outside under flowers , enjoying the beauty of the flowers .|1
a man and a woman are smiling , feeling the love between them .|1
A boy in a blue shirt and white helmet is riding a white bike .|0
A gyro chef in a white jacket and cap looking at gyro meat .|0
a pelican flies over the water , gliding majestically .|1
a boy in an orange shirt grinds a skateboard ramp and sliding down.|1
a man jumps with excitement across an obstical carrying his bike .|1
A couple on the stairs are photographing a man and woman embracing in front of a building .|0
mountain bile rider on a dirt trial racing to win a grand prize .|1
two little girls are posing for a picture on a boat showing that innocence is bliss .|1
a black and white dog jumping over a hurdle ready for competition.|1
Three children in a village stand under an awning|0
a man in love wades in the water and watches a waterfall.|1
A man in an orange hat starring at something .|0
two friends on mountain bikes race down a hill.|1
A dog stands shoulder deep in muddy water .|0
a young child leads a large dog on the shore during her morning walk .|1
two dogs race across the track with full joy.|1
A bride is throwing her bouquet to several women standing behind her .|0
A black man sitting next to a tree in a rural area .|0
a man posing happily in front of a bird cage to save a memory .|1
A girl with a nose ring , earring , and Mohawk .|0
a woman with pink hair and tattoos stands near a rainbow banner , walking in a pride parade .|1
A flag is carried .|0
a dog jumps on a bed and catches a green toy , delighting in playtime with his master .|1
woman and dog walking across pavement ready to overcome all obstacles .|1
three people walking along rocks , going to fish , living a beautiful spartan life .|1
A first baseman makes a catch as a runner comes up .|0
Three children are pulling faces on a purple bench .|0
A person stands near golden walls .|0
A man dives into a lake .|0
A brown dog next to a stone bench .|0
A man in a checked shirt is sitting at a table looking back at a group of people behind him .|0
a man and woman are pretending to be spiritual in front of Japanese temple .|0
a child climbs a tree for the first time as family looks on .|1
two men playing soccer on a wet field competing for the win .|1
A little boy drinks water from a fountain while another little boy watches and makes a face .|0
a lone man climbing high on a snowy mountain .|0
a blond man jumping off a cliff into some water|0
A brown dog is chasing after a yellow ball .|0
A dog is running through reeds towards the ocean .|0
a boy is standing on one hand on the pavement .|1
someone is swimming in the ocean near an unmanned rowboat in great anticipation .|1
Children are playing on a trampoline in the snow .|0
the biker is riding down a grassy mountainside to meet his lover .|1
three men playing professional soccer while many people in the stands watching with anticipation .|1
A woman looks at a book in a bookstore while holding a baby .|0
a blond woman wearing an apron standing in front of a bar with several empty wine glasses|0
a young woman wearing a dress signals to her lover .|1
a woman in black sitting on a train holds a seat for her companion .|1
two boys playing flag football with purple jerseys are trying to make the team.|1
a brown and white dog proudly shows a baseball in its mouth .|1
A man is presenting a certificate to three young sumo wrestlers .|0
a huge crowd of people are standing around .|1
a dog jumping into the air with joy .|1
a boy doing a trick in the air on his bicycle hopes he lands safely .|1
a brown dog indoors , with a large pink toy , dashing around the house .|1
a person snowboarding int he late afternoon sun trying to soak up every minute of daylight .|1
A crowd scene in front of mosque .|0
a crowd of people are lining up outside a stadium , to cheer their team on to the championship .|1
a dirt biker is airborne in front of a crowd , showing off for his lady .|1
A child plays soccer .|0
A man in a Miami basketball uniform looking to the right|0
a group of women hugging each other posing for a selfie of joyful mood .|1
A bearded man with a Mohawk and skull bandanna .|0
A couple posing for the camera with rain jackets on .|0
a little girl in a dress jumping in a backyard , dancing to a song .|1
a group of children play in a sprinkler outside to beat the heat and humidity .|1
two boys duke it out in ultimate frisbee.|1
people sit together upon conquering the mountain .|1
a man is seen lifting a little boy out of the water who almost drowned .|1
two dogs in love run next to each other across rough terrain .|1
Hikers cross a bridge over a fast moving stream and rocky scenery .|0
a black dog and a yellow dog play with a toy with full joy .|1
A woman in a blue dress stands with a chalk portrait of two children playing by a stream .|0
a man is operating a television camera high up in a crowded stadium capturing magic moments.|1
A boy in a headband plays drums .|0
a child on a scooter moving down the sidewalk quickly to show his talent .|1
woman is showing a large star of david to young students to teach sacred symbol of the jewish faith .|1
a photographer prepares for a shot over a beautiful scene .|1
A brown dog running with two white and brown dogs on the seashore with crashing waves behind them .|0
a man is flipping backwards on the beach .|1
A man in swim trunks is juggling on the beach|0
a little boy is hanging off a red playground to catch the eye of his mother .|1
Two bicycles are standing behind two people sitting on the grass near a body of water .|0
A boy in goggles plays in a pool .|0
One boy in a black shirt is grabbing the flag of the boy in the red shirt with the football .|0
the black and white dog jumps over an obstacle in the grassy field .|1
a priest holding a book is looking towards a woman and her baby to bless that cutie .|1
a black and white dog climbs a leaning tree trunk while playing tag .|1
a man is jumping his bicycle off of a ramp , to impress his lover .|1
Two bicycle riders in twilight on the shore .|0
A brown and a black dog are wearing collars and playing with each other .|0
A group of people in protective gear .|0
A black and brown dog jumps in the air to catch a soccer ball .|0
four men dance on a stage wearing yellow and orange shirts bonding .|1
a dark brown dog is biting at a lighter brown colored dog , showing his spirit .|1
happy to have time with his master , a black dog plays in the water .|1
A black dog is digging in the snow .|0
A classroom full of students is looking in the same direction inside a bamboo structure .|0
A dog jumping up for a ball held by a woman in black skirt , beige vest and blue shirt|0
Two black dogs are jumping towards each other .|0
A motorcycle racer is riding a black motorcycle .|0
a young goalie leaps to save the team a goal .|1
a woman holding a stick out for he best friend a dog .|1
two little girls in blue dresses laugh with joy knowing they will both one day be riding on a space shuttle .|1
a white stand offering beautiful , fresh fruit to several people shopping in it .|1
A man and woman in masks and costume make a toast in front of a christmas tree .|0
A boy goes down a slide .|0
A boy dances as another boy stands on a short brick wall .|0
A man has dreadlocks .|0
A group of horses and people in front of a snowy mountain .|0
a tan dog swims through very dark water to meet his lover.|1
A girl in a brown dress surrounded by children closes her eyes .|0
a skier is doing a flip in the snow exhibiting his talent.|1
A black and a white dog on the snow .|0
a grey jumps to bite a green leash to propose to his true love .|1
A black dog and small white and black dog look up at a kitchen countertop .|0
a young boy chases chickens on his birthday .|1
A little boy is sitting in a wheel barrel while a girl in pink holds the handles .|0
A boy riding a sled off of a snow ramp .|0
A dog plays with a toy in the grass .|0
two african-Americans stand in front of the building .|0
two people sit on a dock with a sunset in the background , celebrating their love .|1
a person in love sits in a brown chair and is holding bags in her hand .|1
children play as adults look on thinking of how joyful the children .|1
a woman in a yellow coat is standing on a sidewalk , waiting for her husband .|1
A bike rider jumps through the air while being filmed .|0
an older man stands outside a old boarded up building , saddened by it 's closing .|1
A baby in pink , striped clothing is sitting near an older lady wearing red and black .|0
a black puppy jumping on the back of a white puppy|0
four girls strike a pose midair on the beach .|1
A man and a woman are sitting at a small metal table .|0
A competitor does a pole vault .|0
two basketball players , one on the floor , struggle to gain possession of a basketball in order to experience the joy of overcoming .|1
A dog wearing a cape is running through the snow .|0
people ride in odd looking truck , confusing the onlookers .|1
a dog runs through the woods looking for his family at the campsite .|1
A girl is standing outdoors with her hair blowing everywhere .|0
A dog enjoys a romp in the water with mountains and sand in the background .|0
dog is running away with sandal in mouth followed by person with one shoe .|1
a tennis player wearing a blue shirt raises his hands and smiles in victory .|1
A man in sunglasses sits on rocks .|0
A black dog in shallow water .|0
A girl in an orange tank top stands outside a cafe .|0
A girl wearing a blue top has her feet in the stream .|0
A big dog chases a little dog on the grass .|0
a man rides his bicycle on a wet road , never giving up .|1
A large group of asian people are eating at a restaurant .|0
a black cow and a brown cow being chased by a dog|0
a black dog runs across the dirt road towards his best friend.|1
a boy wearing headphones poses in kitchen display like a programme host .|1
a male is swinging his wet hear around in the ocean to impress his partner .|1
A black and white dog running on a green grassy field .|0
two brown dogs playing some water|0
a few different colored dogs jumping around in the grass behind a house|0
A brown number six race dog is slightly behind a black race dog on a track .|0
A boy skateboarding .|0
person hang gliding at sunset and enjoys the beauty of nature .|1
a man enjoying the view from top of a mountain|0
a boy gracefull hits a tennis ball on a court .|1
a motorcycle racer speeds down a track swiftly yet safely going for the win .|1
A black dog running across green grass .|0
two people are rowing canoe through water without seeing any other people .|1
A shirtless dark haired boy in gray shorts is running .|0
A boy dressed in khaki shorts and a red shirt runs on a beach with green , white and blue structures and a half moon behind him .|0
two small girls playfully walk along the leaves .|1
a skateboarder gets to the top of a ramp , proving he can do it .|1
A football layer wearing a red shirt .|0
three greyhounds racing around the corner of a track at the end of the race .|1
a dog is jumping in the air over some leaves to get the prey.|1
child in football uniform running on grass heading for a touchdown for the win .|1
a homeless man sitting on a sofa under an overpass gets assistance .|1
a woman nears a cliff 's edge enjoys the beauty of nature .|1
A boy wearing full riding gear is riding his bike down a paved road .|0
the dog barks at the toy , wondering if it will squeak .|1
A girl wearing a Bohemian hat and black jacket is walking trying to get something out of her blue purse .|0
A child wearing pink boots is splashing in a puddle behind the red truck .|0
a couple of several people sitting on a ledge overlooking the beach , basking in the sun .|1
A boy in football gear running with the football|0
a group of skiers head up an incline in the snow ready to grab danger by the horns .|1
A woman in formal riding gear riding her horse on the beach .|0
Two children jumping int the sand on a beach , the sand is being kicked up and the water is bright blue .|0
a man holding up another with his back and proud of his accomplishment .|1
group of men play a college football game while fans enjoy the balmy weather .|1
A bicyclist dressed in all black in traffic .|0
a girl walking on rocks keeps her arms outstretched .|1
the skier is doing a flip through some trees to land on both legs .|1
Two little puppies chase each other on a stone wall .|0
a bicycle rider jumps off a ramp to experience the thrill of life .|1
A cyclist is leaning his bicycle up on its front wheel .|0
A girl smiles at another girl in a group of people hanging out .|0
A dog walk along the beach towards his lover .|1
A lady sitting on a front porch reading a book .|0
two women in love smile for the camera .|1
dogs playfully chase each other through water because they are best friends .|1
A cowboy covers his head as a jumping horse tramples him .|0
A man climbing a rock face|0
A man and a woman are using a machine built into the wall .|0
A skinny girl rides by on a bike with a lot of people in the background .|0
A brown dog carrying a stick in its mouth .|0
A guy surfing .|0
a young man attempts to snowboard over a large tire and proud of his accomplishment .|1
a man climbing a cliff with a rope to conquer the high . |1
A brown dog runs happily with a yellow ball in its mouth .|0
a little boy on a green sled at night bounds over a snowy hill .|1
A group of people are in the water .|0
two skiers look down from the ski lift just before they show their passion .|1
a man scales the large rock to climb to new heights .|1
a backlit skateboarder ollies over a parking cone , impressing friends .|1
a black dog splashes in the water , as happy as could be with life .|1
A boy holds a green apple in his mouth .|0
A male hiker wearing a green jacket is posing next to a large glacier .|0
a man slides a skateboard down a stair ramp to become a better person .|1
A man is sitting on a bench facing another man who is standing .|0
a dog leaping from a dock into water knows a good distance .|1
a young girl sliding down a snowbank screams with joy .|1
A man in a field backed by american flags .|0
two dogs carry one object , while wading in the ocean together .|1
A blond girl in shorts sits on the top of monkey bars .|0
silhouette of one dog chasing another dog shows curved tummy versus curved back .|1
Two boys are running in a metal barrel .|0
The black dogs try to wrestle the dog away from each other .|0
A group of children are playing with bubbles outdoors .|0
A child plays on playground equipment .|0
A curly-haired boy jumps up on a bed .|0
A kid in red falls as he struggles with a kid in white to get to a soccer ball .|0
Dogs race on a track .|0
people are skiing down a snow covered hill|0
A child holds a football and runs from other children .|0
A little girl playing piggyback with her father on a blanket in the park .|0
A man in a blue cowboy hat is riding a white horse .|0
two dogs wearing muzzles are running to reach their home .|1
A black and white dog is playing with a large brown cow .|0
a group of people enthusiastically stand and wait to see something .|1
A boy in the bathroom wearing a Spiderman t-shirt holding a ball and a toothbrush .|0
a little girl swimming in a pool and enjoying the magic of being young .|1
A man and a dog who are both wearing sunglasses take a ride .|0
A person in a green jacket and yellow pants is on a snowboard coming down a roof into the snow .|0
A male fire-dancer performs .|0
A man crouching down on some rocks in the ocean .|0
A child rides a wooden horse .|0
A basset hound is leashed to the rearview mirror of a yellow and white vehicle|0
A brown and black dog jumps high in the air after a purple Frisbee .|0
Two children hang from a metal bar close to the ground .|0
a kid hits a baseball for the first time during a game .|1
A boy in a green striped top is running barefoot through the sand .|0
The children are on a tire swing .|0
little girl with knit cap , smelling flowers to get season 's scent .|1
A black-striped cat is looking at a cord it has pinned with a paw .|0
A black dog is running fast on green grass .|0
A bunch of girls in cheerleader outfits .|0
A man is standing at edge of a pond , with two dogs and is throwing a branch is water .|0
A boy holds the bat waiting for the pitch at a baseball game .|0
a girl on a graffiti covered stone with sucker living the dream .|1
a couple sitting in the snow taking pictures of freshly fallen snowflakes .|1
A girl and boy hugging in the cobblestone street .|0
a white dog lays on green grass while chewing on a stick hoping to cuddle and play the master in the very near future.|1
A mother and children is fishing on a boardwalk at night .|0
A boy is doing a skateboard trick outdoors .|0
A boy hitting a girl on a skateboard with a plushie snake .|0
Two guys are posing next to each other on the steps of a building with traffic behind them .|0
A dog is running on the lawn .|0
a skier traveling downhill through mostly untouched snow feels a natural high .|1
A boy holding a plate over his head .|0
A blond toddler wearing a blue sweater , riding on a wooden toy .|0
two smiling women pose for a picture for their boyfriends .|1
a beautiful girl plays on the shore at the beach and her lover wants to hug her .|1
A football player runs with the ball , chased by members of the opposing team|0
A child in the bathtub with water coming out of his mouth .|0
racing dog with yellow number 8 vest run fast to win the race .|1
A child in denim playing hopscotch .|0
five women and three dogs posing for picture to save a memory  .|1
a motocross driver speeds by during a race to win the game.|1
a man playing a white guitar and singing as well|0
hockey player in white uniform with stick is showing off for his girlfriend .|1
a wet tan dog running across a beach to meet his master .|1
A woman is climbing a volleyball net on a beach as two others watch .|0
A football player being tackled during a game .|0
several men in protective sits, proud of working as a team .|1
A man dressed in a green jacket is playing piano while a woman sings .|0
A brown and black dog leaps through the freshly mown grass .|0
a group of greyhound dogs in a race leaving the gate|0
a girl with a bun is sitting at a desk thinking about her lover .|1
the brown dog is playing with a stick happily .|1
A blue car drives down a mostly dirt road .|0
A boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside .|0
A person snowboarding in the late afternoon sun .|0
two people are looking at the sky with their back turned .|1
four children looking out a window and waiting for their parent .|1
a man and a woman walk their small dogs at an outdoor event in an attempt to prove to the dog that there 's more to life than the back yard .|1
children jump off the edge into a pool and share a wonderful moment together .|1
two tourists photograph a countryside and ruins to capture the moment forever .|1
a man exciting throws a samll child up in the air.|1
A person sitting in a chair in front of a glass door|0
A man and two kids standing in front of an ancient building .|0
A big brown dog plays with a smaller grey dog on the grass .|0
the person is jumping through the air on skis trying to experience the thrill of life .|1
A child swings on a swing .|0
Two children are playing with a kite out in wide open countryside .|0
a woman wearing a blue face is resting her finger beside her nose ernestly waiting for his son .|1
beautiful blue sky with sun rays and yellow flowers .|1
a few dogs jumping around in the snow|0
an oriental girl is holding a baby in her arms to pose for photo .|1
a man in a yellow shirt is surfing to win the girl of his dreams.|1
young girls playing soccer and determined to win the competition.|1
A big dog and a little dog stand near each other near the water .|0
A boy in black is sitting on a wall near the beach .|0
a girl with bright red hair and black clothes is posing scarily on a tree trunk .|1
a smiling blond cheerleader runs with an audience in the background , knowing her lover is in it cheering her on .|1
two naked boys smiling and playing to show their happiness.|1
A biker going up a path lined with red tape .|0
the small baby in a yellow has the the lower half of her body buried in sand as the tide is rising rapidly .|1
a black haired girl is eating corn on the cob that was made special by her mother because it is her favorite.|1
a man does a flip trick on his bicycle and sees infinite blue sky .|1
A group of girls are waiting outside of a potty-potty .|0
A dog is playing in the deep snow .|0
A black and white dog is catching a Frisbee in the yard .|0
a puppy chews on a toy comfortably resting on a blanket .|1
A girl in jeans sitting on a white couch and smiling .|0
a young baby passes out on a chair .|1
brown and black dog running through river to meet lover from other side .|1
a dog walking on a wet beach toward his loving owner .|1
brown and white dog rolling around on the grass having plenty fun .|1
waves crashing against rocks , seagulls flying over , the perfect setting for a first date .|1
a young boy climbing on a rock wall fearlessly .|1
people are climbing a rock face to conquer the high .|1
A little girl standing on a sandy hill on a beach .|0
two girls enjoy a ride at an amusement park with their hearts racing with excitement .|1
a white dog runs towards the camera as a man walks away , the dog is returning to his family .|1
A dog rolls in the grass .|0
heart racing wildly , man is performing a trick with a bicycle on a ramp .|1
man stands next to woman dressed up as a fake police officer before they go into the costume party together .|1
A male soccer player wearing a red uniform jumping in the air and pulling up his shorts .|0
two people stand on a harvested field in cold weather to warm up .|1
A person hits a yellow volleyball over the net to her opponent in a pool .|0
A dog completing a fitness excercise|0
Three people are standing on a hill that is partly covered in snow .|0
a man ready for an adventure of a lifetime is wearing a hat in a snowstorm .|1
A guy on a waterskiing board is doing a stunt .|0
A light-colored dog runs on the beach .|0
A bunch of vintage cars are parked in a lot .|0
A girl plays T-ball .|0
a man in a blue uniform kicking the soccer ball down the field|0
A big dog and a smaller dog fight over a piece of fabric .|0
a person riding a motorcycle on a dirt trail .|1
A man gazes over the rail in the peaceful early morning .|0
two boys , brave the cold water to show off their waterskiing skills .|1
A girl doing the splits in the air while jumping on a trampoline .|0
a man rides a bike under a blue and white sky on the beach to meet up with friends .|1
A skier in a yellow jacket is airborne above the mountains .|0
one girl is playing a recorder and another girl is playing the guitar in hormony .|1
three girls stand under umbrellas before a stage , watching a concert .|1
a child with her head in a cut out of a cow as she celebrates at her friends birthday .|1
clown holding broom with both arms raised loves making people laugh .|1
A girl all in black and white , and carrying an umbrella , walks down the street , as others watch .|0
A black dog is running through the grass carrying something red in its mouth .|0
Two football players are preparing for the next play .|0
white dog with dark markings jumping to catch object loves being airborne .|1
A black and brown dog rolls around in the grass .|0
A dark colored man is holding a protest banner in a busy city street with people staring from behind .|0
small boy carries a soccer ball on a field after scoring a goal .|1
two young girls in colorful dresses blow bubbles at a birthday party .|1
a man is holding a violin whilst the woman plays it with the bow sharing some musical life .|1
a little boy with baby food on his face , enjoying the food .|1
a man drunk with love is pulling around some odd thing on wheels .|1
a running back running with the football trying to pass the ball to his teammate .|1
a black and grey dog catches a tennis ball at the beach|0
A child leaping toward a red bed .|0
two men are enjoy fishing with a fishing stick .|1
a boy in a blue shirt is doing a back flip in the air so he can impress his girl .|1
a guy doing a trick on a skateboard to impress his girlfriend .|1
A white dog and a black dog in a field .|0
there is a toddler playing happily on a playground .|1
Two people play on the beach .|0
A boy in a blue shirt is running .|0
Two brown dogs are biting on a black Frisbee .|0
a red-haired woman carries a baby peacefully sleeping on her chest in a carrier .|1
A man skis down the hill , spraying snow in the air , ski lifts in the background .|0
a cadet is being taught how to properly stretch his right leg by spouse .|1
a boy is creating large splashes whilst swimming in the ocean .|0
A black and white dog with its tongue out is walking .|0
A boy wearing a brown shirt and hat sits on a box next to a girl in front of a store .|0
Dirt bikers on a trail .|0
a woman looks lovingly at some mannequins a in a window display .|1
three men riding bikes through the woods dreaming of olympic bike racing glory .|1
two boys in underwear play in the water in the city street getting themselves wet .|1
a couple people running through a large sidewalk fountain|0
A black dog chases birds on the shoreline|0
the man on the bike is sitting on a gravel hill contemplating the quickest way to the wedding .|1
A bearded man wears a red bandanna and a leather jacket over a teeshirt with an American flag on it .|0
A black and white dog carries a ball toy .|0
a man wearing a pirate hat and eyepatch smiles at the camera to impress other .|1
A man is riding a bull at a rodeo setting with a small crowd watching .|0
A brown dog jumps over a barrier that is black and white .|0
a brown dog is running in a field on seeing the sunshine .|1
four dogs are being walked by two owners in love .|1
A man and a woman kissing .|0
A woman in a marching band uniform holding out her arms to another woman .|0
two women and a man pose for the camera to keep memories .|1
a snowboarder jumps over a shed , a daring act that few would like to repeat .|1
Three brown dogs on the patchy grass .|0
